"","Year","Country","Topic","sum_per_topic","Loan_prop"
"2092",2019,"Egypt, Arab Rep.","Other",5e+08,0.0256901953333522
"2093",2019,"Egypt, Arab Rep.","Rural Development",2e+08,0.0102760781333409
"2094",2019,"Gabon","Financial Sector",196915622.942965,0.010117601635187
"2095",2019,"Georgia","Education",100752734.877015,0.0051767148787199
"2096",2019,"Georgia","Other",69407439.5819433,0.00356618136089593
"2097",2019,"Guatemala","Health care",1e+08,0.00513803906667044
"2098",2019,"India","Health care",6.15e+08,0.0315989402600232
"2099",2019,"India","Other",537200000,0.0276015458661536
"2100",2019,"India","Private Sector Development",31580000,0.00162259273725452
"2101",2019,"India","Road Infrastructure",6.5e+08,0.0333972539333579
"2102",2019,"India","Rural Development",96250000,0.0049453626016703
"2103",2019,"India","Urban Development",1.47e+08,0.00755291742800555
"2104",2019,"Indonesia","Education",2.5e+08,0.0128450976666761
"2105",2019,"Indonesia","Financial Sector",1016377758.64757,0.0522218863042614
"2106",2019,"Indonesia","Urban Development",49600000,0.00254846737706854
"2107",2019,"Iraq","Other",2e+08,0.0102760781333409
"2108",2019,"Jordan","Financial Sector",1.45e+09,0.0745015664667214
"2109",2019,"Kenya","Private Sector Development",245164988.200735,0.0125966728715518
"2110",2019,"Lebanon","Other",4.3e+07,0.00220935679866829
"2111",2019,"Lebanon","Water Works",9e+07,0.0046242351600034
"2112",2019,"Mali","Water Works",7e+07,0.00359662734666931
"2113",2019,"Mexico","Private Sector Development",5e+08,0.0256901953333522
"2114",2019,"Mongolia","Financial Sector",2e+07,0.00102760781333409
"2115",2019,"Montenegro","Other",5373479.19344077,0.000276091460198395
"2116",2019,"Morocco","Education",499285775.057205,0.0256534981767675
"2117",2019,"Morocco","Financial Sector",684334964.781322,0.0351613978373497
"2118",2019,"Morocco","Other",53958686.9008011,0.00277241841282555
"2119",2019,"Nepal","Other",2e+06,0.000102760781333409
"2120",2019,"Niger","Other",89597000,0.00460352886256471
"2121",2019,"North Macedonia","Financial Sector",139934353.995853,0.00718988177599986
"2122",2019,"North Macedonia","Urban Development",29330240.5975309,0.00150699922024957
"2123",2019,"Pakistan","Other",3.82e+08,0.0196273092346811
"2124",2019,"Pakistan","Urban Development",2.3e+08,0.011817489853342
"2125",2019,"Pakistan","Water Works",4e+07,0.00205521562666818
"2126",2019,"Paraguay","Health care",1.15e+08,0.00590874492667101
"2127",2019,"Peru","Health care",1.25e+08,0.00642254883333805
"2128",2019,"Peru","Other",91400000,0.00469616770693678
"2129",2019,"Philippines","Financial Sector",4.5e+08,0.023121175800017
"2130",2019,"Philippines","Other",3e+08,0.0154141172000113
"2131",2019,"Philippines","Urban Development",840700000,0.0431954944334984
"2132",2019,"Romania","Health care",559737415.983414,0.0287595271039994
"2133",2019,"Romania","Other",55973741.5983414,0.00287595271039994
"2134",2019,"Romania","Urban Development",44778993.2786731,0.00230076216831995
"2135",2019,"Serbia","Agriculture",51271947.3040807,0.00263437268272635
"2136",2019,"Serbia","Other",99745207.5282444,0.0051249477299327
"2137",2019,"Serbia","Private Sector Development",23508971.4713034,0.00120790013836798
"2138",2019,"Serbia","Urban Development",39181619.118839,0.00201316689727996
"2139",2019,"Sri Lanka","Health care",2e+08,0.0102760781333409
"2140",2019,"Sri Lanka","Private Sector Development",2.5e+07,0.00128450976666761
"2141",2019,"Suriname","Other",3.5e+07,0.00179831367333465
"2142",2019,"Suriname","Private Sector Development",8.23e+08,0.0422860615186977
"2143",2019,"Turkey","Education",299571465.034323,0.0153920989060605
"2144",2019,"Turkey","Other",605937415.983414,0.0311333011528012
"2145",2019,"Turkey","Water Works",248859255.146226,0.0127864857504381
"2146",2019,"Ukraine","Other",2e+08,0.0102760781333409
"2147",2019,"Uzbekistan","Other",5e+08,0.0256901953333522
"2148",2019,"Uzbekistan","Rural Development",2e+08,0.0102760781333409
"2149",2019,"Uzbekistan","Urban Development",1e+08,0.00513803906667044
